customer_id,first_purchase_date,last_purchase_date,total_quantity,recency,frequency,monetary,life_time
2052,2021-04-09,2021-04-09,1,269,1,3.54,269
2053,2021-04-16,2021-04-16,2,262,1,17.29,262
2054,2021-04-27,2021-04-27,6,251,1,35.86,251
2055,2021-02-21,2021-03-22,9,287,3,47.63,316
2056,2021-03-16,2021-03-16,2,293,1,6.1899999999999995,293
2057,2021-01-03,2021-04-21,4,257,3,18.82,365
2058,2021-02-02,2021-05-10,24,238,4,345.44,335
2059,2021-01-07,2021-01-07,4,361,1,70.75,361
2060,2021-10-03,2021-10-03,7,92,1,67.9,92
2061,2021-02-12,2021-02-12,5,325,1,24.36,325
2062,2021-04-19,2021-04-19,4,259,1,33.690000000000005,259
2063,2021-03-21,2021-06-17,27,200,3,234.18,288
2064,2021-01-15,2021-04-27,11,251,6,108.61,353
2065,2021-01-02,2021-03-24,3,285,3,38.73,366
2066,2021-11-15,2021-11-15,2,49,1,15.55,49
2067,2021-08-09,2021-08-09,3,147,1,14.66,147
2068,2021-03-25,2021-03-25,3,284,1,11.96,284
2069,2021-03-07,2021-03-07,1,302,1,9.4,302
2070,2021-03-19,2021-03-21,6,288,2,12.34,290
2071,2021-01-04,2021-01-04,6,364,1,42.62,364
2072,2021-01-23,2021-06-26,2,191,2,12.14,345
2073,2021-03-01,2021-03-10,8,299,3,65.92999999999999,308
2074,2021-03-11,2021-03-11,3,298,1,30.2,298
2075,2021-01-10,2021-01-24,3,344,2,134.19,358
2076,2021-02-04,2021-02-23,8,314,2,84.45,333
2077,2021-01-12,2021-03-16,34,293,10,257.81,356
2078,2021-02-14,2021-02-14,1,323,1,5.25,323
2079,2021-01-24,2021-01-29,7,339,2,38.53,344
2080,2021-06-11,2021-06-11,6,206,1,148.33,206
2081,2021-04-30,2021-04-30,2,248,1,5.37,248
2082,2021-05-12,2021-05-12,2,236,1,49.74,236
2083,2021-01-18,2021-01-18,3,350,1,13.61,350
2084,2021-03-17,2021-03-17,1,292,1,15.08,292
2085,2021-01-08,2021-01-08,1,360,1,11.75,360
2086,2021-01-14,2021-04-02,27,276,4,31.830000000000002,354
2087,2021-03-08,2021-03-30,2,279,2,31.69,301
2088,2021-01-24,2021-01-24,2,344,1,10,344
2089,2021-02-04,2021-03-17,15,292,3,190.17000000000002,333
2090,2021-01-12,2021-01-12,1,356,1,3.21,356
2091,2021-01-12,2021-01-12,4,356,1,17.13,356
2092,2021-01-04,2021-08-20,10,136,7,83.62,364
2093,2021-04-03,2021-04-03,2,275,1,11.66,275
2094,2021-03-01,2021-03-01,2,308,1,18.48,308
2095,2021-01-14,2021-02-20,12,317,5,306,354
2096,2021-08-23,2021-08-23,1,133,1,1.5,133
2097,2021-02-02,2021-02-02,1,335,1,2.37,335
2098,2021-03-10,2021-03-10,2,299,1,19.1,299
2099,2021-10-20,2021-10-20,1,75,1,11.94,75
2100,2021-01-29,2021-06-12,43,205,7,659.84,339
2101,2021-06-16,2021-06-16,6,201,1,97.23,201
2102,2021-06-11,2021-06-11,1,206,1,4.83,206
2103,2021-02-26,2021-02-26,14,311,1,124.94,311
2104,2021-04-02,2021-04-02,1,276,1,7.23,276
2105,2021-03-07,2021-03-07,2,302,1,7.699999999999999,302
2106,2021-03-01,2021-03-01,1,308,1,7.15,308
2107,2021-01-15,2021-02-11,3,326,2,4.49,353
2108,2021-02-13,2021-06-28,15,189,6,155.81,324
2109,2021-02-16,2021-02-16,2,321,1,4.12,321
2110,2021-05-28,2021-05-28,6,220,1,28.450000000000003,220
2111,2021-01-10,2021-01-10,1,358,1,0.63,358
2112,2021-01-06,2021-04-01,3,277,2,17.88,362
2113,2021-07-22,2021-07-22,1,165,1,3.46,165
2114,2021-03-25,2021-04-16,6,262,2,18.66,284
2115,2021-04-19,2021-07-05,4,182,3,19.71,259
2116,2021-01-02,2021-01-02,2,366,1,14.309999999999999,366
2117,2021-01-24,2021-01-24,3,344,1,12.05,344
2118,2021-03-17,2021-03-17,1,292,1,2.78,292
2119,2021-02-01,2021-02-01,3,336,1,9.48,336
2120,2021-02-02,2021-02-16,5,321,2,30.03,335
2121,2021-05-19,2021-09-19,3,106,2,26.12,229
2122,2021-04-01,2021-06-12,5,205,2,21.22,277
2123,2021-01-07,2021-01-27,10,341,2,50.69,361
2124,2021-02-17,2021-04-21,16,257,2,60.94,320
2125,2021-01-02,2021-01-02,1,366,1,4.5,366
2126,2021-04-12,2021-04-12,5,266,1,30.93,266
2127,2021-01-13,2021-04-20,72,258,4,1169.97,355
2128,2021-03-05,2021-03-05,12,304,1,60.94,304
2129,2021-01-20,2021-04-03,9,275,4,107.09,348
2130,2021-07-04,2021-07-04,2,183,1,12.27,183
2131,2021-04-08,2021-04-08,3,270,1,18.85,270
2132,2021-01-03,2021-01-04,4,364,2,27.880000000000003,365
2133,2021-01-19,2021-03-05,26,304,6,214.63,349
2134,2021-02-01,2021-02-01,1,336,1,8.32,336
2135,2021-02-25,2021-04-01,7,277,2,44.79,312
2136,2021-01-09,2021-04-14,11,264,3,24.770000000000003,359
2137,2021-02-14,2021-02-14,2,323,1,18.77,323
2138,2021-02-17,2021-02-17,2,320,1,13.85,320
2139,2021-03-21,2021-04-11,8,267,3,68.09,288
2140,2021-01-28,2021-04-25,4,253,3,49.41,340
2141,2021-01-31,2021-01-31,3,337,1,12.959999999999999,337
2142,2021-03-12,2021-03-12,1,297,1,4.06,297
2143,2021-04-27,2021-04-27,4,251,1,31.17,251
2144,2021-09-09,2021-09-09,3,116,1,12.84,116
2145,2021-03-19,2021-03-19,2,290,1,5.93,290
2146,2021-04-25,2021-04-25,2,253,1,33.18,253
2147,2021-06-20,2021-06-20,1,197,1,6.35,197
2148,2021-05-14,2021-05-14,4,234,1,14.68,234
2149,2021-01-18,2021-01-18,1,350,1,4.32,350
2150,2021-01-29,2021-01-29,1,339,1,7.23,339
2151,2021-03-30,2021-03-30,1,279,1,16.38,279
2152,2021-01-25,2021-02-22,2,315,2,3.4299999999999997,343
2153,2021-02-01,2021-04-09,4,269,3,30.26,336
2154,2021-01-14,2021-01-14,1,354,1,2.62,354
2155,2021-02-11,2021-02-11,7,326,1,10.709999999999999,326
2156,2021-08-03,2021-08-03,6,153,1,30.41,153
2157,2021-02-14,2021-02-14,1,323,1,6,323
2158,2021-03-11,2021-03-11,2,298,1,14.190000000000001,298
2159,2021-01-27,2021-08-24,8,132,3,72.84,341
2160,2021-01-14,2021-01-14,1,354,1,8.93,354
2161,2021-05-19,2021-05-19,1,229,1,3.81,229
2162,2021-08-22,2021-08-22,1,134,1,4.88,134
2163,2021-05-09,2021-05-09,1,239,1,3.68,239
2164,2021-02-08,2021-03-19,2,290,2,12.48,329
2165,2021-04-20,2021-04-20,3,258,1,38.88,258
2166,2021-04-18,2021-06-12,6,205,2,42.15,260
2167,2021-03-18,2021-03-18,2,291,1,16.58,291
2168,2021-02-08,2021-03-01,6,308,2,98.84,329
2169,2021-03-15,2021-03-15,1,294,1,5.87,294
2170,2021-02-09,2021-02-09,4,328,1,19.89,328
2171,2021-03-31,2021-03-31,3,278,1,5.6,278
2172,2021-11-19,2021-11-19,4,45,1,33.25,45
2173,2021-01-09,2021-04-01,4,277,2,30.98,359
2174,2021-01-30,2021-11-20,4,44,4,28.47,338
2175,2021-12-21,2021-12-21,2,13,1,3.51,13
2176,2021-01-05,2021-02-01,13,336,2,58.78,363
2177,2021-01-11,2021-03-15,14,294,9,300.84,357
2178,2021-05-31,2021-05-31,3,217,1,11.82,217
2179,2021-09-04,2021-09-04,2,121,1,9.81,121
2180,2021-09-21,2021-09-21,2,104,1,12.82,104
2181,2021-04-03,2021-04-03,1,275,1,18.18,275
2182,2021-07-12,2021-07-12,1,175,1,5.18,175
2183,2021-03-15,2021-03-15,1,294,1,7.94,294
2184,2021-09-01,2021-10-10,2,85,2,19.33,124
2185,2021-03-14,2021-03-14,1,295,1,22.42,295
2186,2021-06-03,2021-12-31,125,3,55,938.98,214
2187,2021-08-23,2021-12-09,4,25,4,19.62,133
2188,2021-08-31,2021-10-22,4,73,2,24.92,125
2189,2021-06-27,2021-09-17,7,108,4,31.54,190
2190,2021-10-22,2021-10-22,1,73,1,2.43,73
2191,2021-12-05,2021-12-05,3,29,1,14.93,29
2192,2021-01-27,2021-01-27,1,341,1,17.66,341
2193,2021-01-26,2021-02-26,7,311,3,53.47,342
2194,2021-01-10,2021-03-23,14,286,6,81.97,358
2195,2021-02-15,2021-02-27,6,310,2,41.21,322
2196,2021-03-12,2021-03-12,1,297,1,4.02,297
2197,2021-03-09,2021-03-09,8,300,1,15.69,300
2198,2021-09-27,2021-09-27,1,98,1,18.63,98
2199,2021-07-04,2021-09-15,4,110,3,43.38,183
2200,2021-06-02,2021-06-02,2,215,1,36.21,215
2201,2021-05-21,2021-05-21,1,227,1,5.38,227
2202,2021-02-08,2021-02-08,1,329,1,10,329
2203,2021-12-22,2021-12-22,1,12,1,20,12
2204,2021-04-25,2021-04-25,1,253,1,7.5,253
2205,2021-02-13,2021-02-13,1,324,1,27.32,324
2206,2021-01-18,2021-01-18,1,350,1,14.8,350
2207,2021-01-22,2021-02-07,2,330,2,12.47,346
2208,2021-02-05,2021-02-05,2,332,1,4.12,332
2209,2021-04-03,2021-04-03,1,275,1,5.29,275
2210,2021-02-09,2021-04-01,5,277,3,27.28,328
2211,2021-03-01,2021-11-18,7,46,3,67.09,308
2212,2021-06-02,2021-06-02,2,215,1,6.46,215
2213,2021-01-31,2021-01-31,4,337,1,25.060000000000002,337
2214,2021-02-28,2021-02-28,3,309,1,10.58,309
2215,2021-06-11,2021-06-11,1,206,1,19.25,206
2216,2021-01-18,2021-03-08,11,301,3,75.04,350
2217,2021-01-21,2021-06-04,4,213,2,164.38,347
2218,2021-02-01,2021-02-01,6,336,1,113.81,336
2219,2021-04-04,2021-04-04,2,274,1,5.2700000000000005,274
2220,2021-02-07,2021-02-07,2,330,1,16.869999999999997,330
2221,2021-03-11,2021-03-11,6,298,1,131.31,298
2222,2021-02-03,2021-03-02,3,307,3,17.650000000000002,334
2223,2021-01-03,2021-01-03,1,365,1,14.6,365
2224,2021-02-26,2021-03-10,4,299,2,14.309999999999999,311
2225,2021-07-29,2021-07-29,4,158,1,30.83,158
2226,2021-04-18,2021-04-18,1,260,1,3.41,260
2227,2021-04-15,2021-04-15,3,263,1,52.58,263
2228,2021-05-26,2021-05-26,2,222,1,10.54,222
2229,2021-04-06,2021-04-20,11,258,3,46.54,272
2230,2021-04-28,2021-04-28,1,250,1,19.88,250
2231,2021-05-25,2021-05-25,1,223,1,5.79,223
2232,2021-01-05,2021-02-21,2,316,2,9.33,363
2233,2021-03-15,2021-03-15,1,294,1,7.85,294
2234,2021-02-20,2021-02-20,2,317,1,11.379999999999999,317
2235,2021-01-11,2021-01-11,1,357,1,22.61,357
2236,2021-06-06,2021-06-06,2,211,1,17.65,211
2237,2021-01-04,2021-07-20,33,167,8,552.95,364
2238,2021-02-05,2021-03-04,2,305,2,20.81,332
2239,2021-01-05,2021-02-03,13,334,2,89.25,363
2240,2021-02-15,2021-07-22,3,165,2,59.39,322
2241,2021-01-21,2021-03-21,2,288,2,15.63,347
2242,2021-02-03,2021-02-03,3,334,1,65.44,334
2243,2021-01-22,2021-09-15,37,110,8,135.26,346
2244,2021-04-03,2021-04-27,8,251,3,72.81,275
2245,2021-01-05,2021-04-10,18,268,8,397.19,363
2246,2021-01-04,2021-01-04,2,364,1,15.530000000000001,364
2247,2021-03-14,2021-03-14,2,295,1,11.690000000000001,295
2248,2021-04-21,2021-04-21,10,257,1,45.199999999999996,257
2249,2021-02-20,2021-02-20,1,317,1,5.87,317
2250,2021-01-31,2021-01-31,2,337,1,11.46,337
2251,2021-01-29,2021-01-29,5,339,1,57.769999999999996,339
2252,2021-03-23,2021-03-23,2,286,1,12.16,286
2253,2021-01-22,2021-01-22,2,346,1,9.559999999999999,346
2254,2021-02-22,2021-04-11,5,267,3,33.71,315
2255,2021-03-06,2021-03-06,1,303,1,6.35,303
2256,2021-01-21,2021-01-21,1,347,1,11.87,347
2257,2021-01-03,2021-04-15,17,263,6,100.73,365
2258,2021-02-01,2021-02-01,2,336,1,7.16,336
2259,2021-03-30,2021-03-30,1,279,1,6.68,279
2260,2021-02-01,2021-02-01,2,336,1,10.879999999999999,336
2261,2021-02-09,2021-10-12,25,83,7,245.27,328
2262,2021-02-26,2021-02-26,1,311,1,2.66,311
2263,2021-02-04,2021-02-04,7,333,1,73.45,333
2264,2021-04-20,2021-04-20,11,258,1,36.21,258
2265,2021-05-12,2021-05-12,3,236,1,14.57,236
2266,2021-04-14,2021-04-14,1,264,1,8.18,264
2267,2021-03-20,2021-03-20,1,289,1,13.02,289
2268,2021-01-13,2021-04-03,5,275,5,56.88,355
2269,2021-12-21,2021-12-21,3,13,1,2.37,13
2270,2021-07-08,2021-07-08,10,179,1,85.1,179
2271,2021-02-10,2021-03-11,5,298,3,41.21,327
2272,2021-01-04,2021-02-03,2,334,2,14.870000000000001,364
2273,2021-01-17,2021-01-17,1,351,1,7.23,351
2274,2021-01-07,2021-01-07,2,361,1,12.030000000000001,361
2275,2021-01-07,2021-04-17,3,261,2,16.23,361
2276,2021-01-13,2021-03-09,13,300,3,165.95,355
2277,2021-02-06,2021-03-14,3,295,2,12.02,331
2278,2021-02-08,2021-02-08,1,329,1,6.35,329
2279,2021-04-20,2021-04-20,2,258,1,11.86,258
2280,2021-03-19,2021-03-19,2,290,1,214.7,290
2281,2021-02-15,2021-02-15,1,322,1,2.43,322
2282,2021-09-01,2021-09-01,5,124,1,27.340000000000003,124
2283,2021-01-08,2021-02-04,11,333,3,50.77,360
2284,2021-04-17,2021-04-17,1,261,1,10.5,261
2285,2021-01-02,2021-01-02,2,366,1,9.89,366
2286,2021-03-22,2021-03-22,3,287,1,23.28,287
2287,2021-03-02,2021-03-02,2,307,1,12.010000000000002,307
2288,2021-02-11,2021-04-29,18,249,6,165.24,326
2289,2021-02-09,2021-02-09,1,328,1,13.1,328
2290,2021-01-09,2021-01-29,6,339,2,9.24,359
2291,2021-03-21,2021-03-21,1,288,1,4.84,288
2292,2021-02-03,2021-02-03,3,334,1,412.57,334
2293,2021-01-24,2021-02-14,2,323,2,21.240000000000002,344
2294,2021-04-13,2021-05-06,5,242,3,53.550000000000004,265
2295,2021-02-10,2021-03-24,9,285,4,25.1,327
2296,2021-02-12,2021-02-12,1,325,1,15.32,325
2297,2021-04-13,2021-04-13,1,265,1,1.19,265
2298,2021-04-10,2021-04-10,1,268,1,10.9,268
2299,2021-03-05,2021-03-05,1,304,1,9.48,304
2300,2021-02-15,2021-02-15,1,322,1,7.62,322
2301,2021-01-14,2021-01-22,2,346,2,7.24,354
2302,2021-01-29,2021-07-02,32,185,5,172.88,339
2303,2021-02-18,2021-03-02,11,307,2,80.25,319
2304,2021-01-08,2021-01-08,2,360,1,35.85,360
2305,2021-05-25,2021-05-25,3,223,1,37.18,223
2307,2021-02-05,2021-02-05,2,332,1,36.239999999999995,332
2308,2021-01-12,2021-03-10,8,299,4,65.03,356
2309,2021-01-15,2021-03-08,25,301,3,139.59,353
2310,2021-01-14,2021-03-15,36,294,3,323.2,354
2311,2021-02-10,2021-02-10,1,327,1,4.02,327
2312,2021-01-07,2021-02-19,31,318,8,311.02,361
2313,2021-01-07,2021-03-24,2,285,2,10.100000000000001,361
2314,2021-03-12,2021-06-06,3,211,2,12.08,297
2315,2021-02-05,2021-07-20,16,167,6,125.12,332
2316,2021-01-08,2021-01-08,1,360,1,5.25,360
2317,2021-09-09,2021-09-09,1,116,1,22.27,116
2318,2021-05-20,2021-05-20,3,228,1,41.09,228
2319,2021-01-11,2021-03-06,12,303,6,80.16,357
2320,2021-01-05,2021-01-05,3,363,1,27.69,363
2321,2021-03-27,2021-03-27,5,282,1,16.259999999999998,282
2322,2021-02-09,2021-02-09,1,328,1,2.06,328
2323,2021-03-03,2021-06-03,7,214,3,91.58,306
2324,2021-01-18,2021-01-18,1,350,1,21.54,350
2325,2021-02-25,2021-02-25,1,312,1,4.5,312
2326,2021-03-30,2021-03-30,2,279,1,18.08,279
2327,2021-03-04,2021-03-04,1,305,1,3.96,305
2328,2021-02-26,2021-02-26,1,311,1,19.8,311
2329,2021-02-15,2021-02-15,4,322,1,12.97,322
2330,2021-01-05,2021-02-04,12,333,3,201.85,363
2331,2021-02-02,2021-03-05,2,304,2,25.62,335
2332,2021-01-12,2021-04-20,12,258,5,54.230000000000004,356
2333,2021-04-23,2021-04-29,10,249,2,55.21,255
2334,2021-05-06,2021-05-06,1,242,1,6.75,242
2335,2021-05-28,2021-05-28,2,220,1,7.16,220
2336,2021-02-11,2021-02-11,2,326,1,11.24,326
2337,2021-02-12,2021-03-03,11,306,3,55.9,325
2338,2021-01-29,2021-04-06,3,272,2,4.69,339
2339,2021-03-22,2021-03-22,1,287,1,4.06,287
2340,2021-01-03,2021-01-03,1,365,1,10.98,365
2341,2021-03-06,2021-05-24,6,224,2,42.52,303
2342,2021-07-07,2021-07-07,1,180,1,7.06,180
2343,2021-02-18,2021-02-18,2,319,1,10.969999999999999,319
2344,2021-01-11,2021-01-11,7,357,1,87.27,357
2345,2021-02-03,2021-04-20,4,258,2,19.23,334
2346,2021-08-14,2021-08-14,3,142,1,7.81,142
2347,2021-02-27,2021-08-03,8,153,2,59.760000000000005,310
2348,2021-05-22,2021-12-01,4,33,2,64.88,226
2349,2021-01-22,2021-04-26,4,252,3,23.7,346
2350,2021-05-01,2021-05-01,1,247,1,4.25,247
2351,2021-03-31,2021-04-05,6,273,2,13,278
2352,2021-05-19,2021-05-19,2,229,1,21.24,229
2353,2021-05-03,2021-05-03,2,245,1,7.75,245
2354,2021-03-03,2021-06-03,9,214,4,54.88,306
2355,2021-07-03,2021-07-03,1,184,1,6.62,184
2356,2021-04-28,2021-04-28,2,250,1,2.01,250
2357,2021-04-26,2021-04-26,2,252,1,7.37,252
2358,2021-03-18,2021-03-18,2,291,1,12.48,291
2359,2021-05-04,2021-05-04,3,244,1,27.83,244
2360,2021-05-12,2021-05-12,1,236,1,39.41,236
2361,2021-02-18,2021-02-18,1,319,1,13.44,319
2362,2021-03-19,2021-03-19,8,290,1,87.55,290
2363,2021-08-15,2021-08-15,10,141,1,130.65,141
2364,2021-08-21,2021-08-28,4,128,2,26.75,135
2365,2021-04-09,2021-09-06,7,119,2,69.72,269
2366,2021-06-26,2021-06-26,5,191,1,49.73,191
2367,2021-01-04,2021-03-22,3,287,2,23.04,364
2368,2021-02-21,2021-02-21,1,316,1,6,316
2369,2021-04-16,2021-04-16,1,262,1,8.69,262
2370,2021-03-09,2021-04-01,6,277,2,36.4,300
2371,2021-06-18,2021-06-18,13,199,1,74.24,199
2372,2021-03-16,2021-03-16,2,293,1,9.129999999999999,293
2373,2021-02-24,2021-03-03,5,306,2,115.17999999999999,313
2374,2021-02-04,2021-03-25,8,284,2,87.44,333
2375,2021-02-06,2021-02-06,1,331,1,4.09,331
2376,2021-02-22,2021-02-22,1,315,1,6.75,315
2377,2021-01-08,2021-02-06,6,331,3,17.7,360
2378,2021-07-01,2021-07-01,3,186,1,18,186
2379,2021-02-21,2021-02-21,2,316,1,5.23,316
2380,2021-01-13,2021-02-12,14,325,3,95.32,355
2381,2021-01-12,2021-07-13,4,174,3,19.19,356
2382,2021-03-14,2021-03-14,4,295,1,33.87,295
2383,2021-04-12,2021-06-03,5,214,2,80.91,266
2384,2021-01-07,2021-01-07,2,361,1,20.340000000000003,361
2385,2021-02-18,2021-03-04,6,305,2,80.35000000000001,319
2386,2021-01-28,2021-04-20,4,258,2,22.189999999999998,340
2387,2021-03-17,2021-03-20,4,289,2,18.84,292
2388,2021-02-26,2021-03-13,4,296,2,18.23,311
2389,2021-01-08,2021-01-08,3,360,1,9.87,360
2390,2021-05-04,2021-05-04,4,244,1,69.06,244
2391,2021-02-04,2021-02-20,8,317,2,46.28,333
2392,2021-01-08,2021-01-08,1,360,1,2.43,360
2393,2021-02-13,2021-03-06,4,303,2,12.209999999999999,324
2394,2021-01-21,2021-01-21,6,347,1,30.35,347
2395,2021-09-22,2021-09-22,2,103,1,15.04,103
2396,2021-01-11,2021-01-11,4,357,1,30.83,357
2397,2021-04-12,2021-04-18,9,260,2,41.41,266
2398,2021-01-11,2021-01-11,7,357,1,33.04,357
2399,2021-01-29,2021-01-29,3,339,1,22.58,339
2400,2021-01-04,2021-02-14,3,323,2,43.06,364
2401,2021-09-06,2021-09-06,1,119,1,4.09,119
2402,2021-01-11,2021-03-26,16,283,2,231.79999999999998,357
2403,2021-01-10,2021-05-02,5,246,2,41.57,358
2404,2021-09-07,2021-09-07,10,118,1,309.63,118
2405,2021-03-12,2021-03-12,1,297,1,5.12,297
2406,2021-03-03,2021-03-03,1,306,1,2.97,306
2407,2021-03-21,2021-05-19,6,229,4,31.98,288
2408,2021-02-20,2021-02-20,1,317,1,9.13,317
2409,2021-01-07,2021-09-15,16,110,9,98.48,361
2410,2021-03-08,2021-08-08,7,148,3,77.57000000000001,301
2411,2021-08-27,2021-08-27,5,129,1,10.469999999999999,129
2412,2021-06-21,2021-06-21,1,196,1,6.18,196
2413,2021-02-16,2021-02-16,3,321,1,15.8,321
2414,2021-03-03,2021-03-03,2,306,1,2.73,306
2415,2021-03-15,2021-03-15,1,294,1,8.25,294
2416,2021-05-09,2021-05-09,1,239,1,14.25,239
2417,2021-01-04,2021-01-04,2,364,1,6.68,364
2418,2021-02-25,2021-03-02,13,307,2,46.870000000000005,312
2419,2021-01-25,2021-02-02,2,335,2,8.09,343
2420,2021-04-18,2021-04-18,1,260,1,5.87,260
2421,2021-02-05,2021-03-10,2,299,2,14.87,332
2422,2021-01-03,2021-02-21,10,316,3,71.45,365
2423,2021-01-12,2021-02-23,26,314,7,295.25,356
2424,2021-06-23,2021-06-23,1,194,1,1.62,194
2425,2021-01-07,2021-01-07,3,361,1,27,361
2426,2021-03-03,2021-03-03,1,306,1,6.81,306
2427,2021-02-23,2021-02-23,2,314,1,18.880000000000003,314
2428,2021-02-13,2021-05-12,12,236,5,248.60999999999999,324
2429,2021-03-06,2021-03-06,4,303,1,19.1,303
2430,2021-03-04,2021-04-16,6,262,3,124.82000000000001,305
2431,2021-01-26,2021-10-26,10,69,4,77.49,342
2432,2021-02-11,2021-06-07,17,210,8,231.35999999999999,326
2433,2021-01-27,2021-01-27,1,341,1,5.73,341
2434,2021-12-20,2021-12-20,2,14,1,7.62,14
2435,2021-01-13,2021-01-13,1,355,1,4.43,355
2436,2021-01-08,2021-01-08,4,360,1,26.59,360
2437,2021-01-09,2021-01-09,4,359,1,15.6,359
2438,2021-01-02,2021-01-02,2,366,1,7.43,366
2439,2021-05-02,2021-05-02,3,246,1,17.73,246
2440,2021-04-28,2021-04-28,5,250,1,46.46,250
2441,2021-01-22,2021-01-22,7,346,1,50.21,346
2442,2021-02-06,2021-02-06,2,331,1,8.86,331
2443,2021-01-05,2021-03-11,21,298,3,341.75,363
2444,2021-01-04,2021-02-02,6,335,2,79.96,364
2445,2021-01-07,2021-03-04,8,305,3,54.15,361
2446,2021-03-12,2021-03-12,3,297,1,12.17,297
2447,2021-01-08,2021-03-24,6,285,4,42.69,360
2448,2021-04-13,2021-04-13,6,265,1,72.02,265
2449,2021-03-14,2021-03-14,8,295,1,63.379999999999995,295
2450,2021-04-06,2021-04-06,1,272,1,0.42,272
2451,2021-02-15,2021-02-15,1,322,1,29.59,322
2452,2021-04-28,2021-04-28,1,250,1,2.66,250
2453,2021-01-11,2021-04-08,38,270,6,384.8,357
2454,2021-01-30,2021-06-13,7,204,4,90.46000000000001,338
2455,2021-01-13,2021-03-03,16,306,7,126.51,355
2456,2021-01-27,2021-03-15,4,294,2,24.71,341
2457,2021-03-05,2021-10-14,3,81,2,26.36,304
2458,2021-02-14,2021-03-14,8,295,4,57.730000000000004,323
2459,2021-02-04,2021-04-12,8,266,5,70.01,333
2460,2021-01-31,2021-01-31,1,337,1,6.18,337
2461,2021-02-26,2021-02-26,4,311,1,21.28,311
2462,2021-01-21,2021-01-21,4,347,1,25.42,347
2463,2021-12-18,2021-12-18,1,16,1,9.48,16
2464,2021-02-11,2021-02-11,1,326,1,5.64,326
2465,2021-02-06,2021-04-04,11,274,4,108.86999999999999,331
2466,2021-01-24,2021-01-24,1,344,1,4.23,344
2467,2021-04-23,2021-04-23,1,255,1,16.12,255
2468,2021-01-15,2021-01-15,2,353,1,8.76,353
2469,2021-04-09,2021-04-09,1,269,1,13.66,269
2470,2021-04-10,2021-04-10,3,268,1,6.260000000000001,268
2471,2021-03-14,2021-05-16,7,232,4,54.2,295
2472,2021-02-06,2021-02-06,1,331,1,8.04,331
2473,2021-10-21,2021-10-21,1,74,1,14.52,74
2474,2021-02-01,2021-02-01,5,336,1,102.37,336
2475,2021-03-05,2021-04-20,5,258,2,194.76,304
2476,2021-01-02,2021-04-20,17,258,6,102.89999999999999,366
2477,2021-01-04,2021-04-02,12,276,7,120.92,364
2478,2021-01-30,2021-04-22,39,256,5,420.98,338
2479,2021-04-06,2021-04-27,10,251,2,33.08,272
2480,2021-05-27,2021-05-27,4,221,1,31.560000000000002,221
2481,2021-04-18,2021-04-18,2,260,1,18.18,260
2482,2021-01-18,2021-01-18,1,350,1,20.75,350
2483,2021-03-15,2021-03-15,2,294,1,67.03,294
2484,2021-01-31,2021-01-31,1,337,1,5.93,337
2485,2021-01-21,2021-04-02,9,276,4,59.87,347
2486,2021-02-25,2021-12-20,30,14,3,72.42,312
2487,2021-01-09,2021-02-14,2,323,2,24.27,359
2488,2021-04-18,2021-04-18,1,260,1,19.5,260
2489,2021-05-09,2021-05-09,2,239,1,7.359999999999999,239
2490,2021-01-04,2021-03-12,88,297,13,1143.83,364
2491,2021-04-07,2021-04-07,1,271,1,2.86,271
2492,2021-04-05,2021-04-05,12,273,1,138.72,273
2493,2021-03-03,2021-03-03,3,306,1,65.98,306
2494,2021-03-25,2021-03-25,10,284,1,10.37,284
2495,2021-06-03,2021-06-03,3,214,1,40.53,214
2496,2021-01-25,2021-03-30,2,279,2,79.73,343
2497,2021-01-14,2021-04-11,20,267,2,13.02,354
2498,2021-01-21,2021-01-21,7,347,1,84.12,347
2499,2021-02-03,2021-02-03,1,334,1,3.54,334
2500,2021-01-30,2021-01-30,1,338,1,19.8,338
2501,2021-02-19,2021-02-19,1,318,1,6.81,318
2502,2021-02-12,2021-02-12,1,325,1,9,325
2503,2021-02-07,2021-04-11,38,267,2,16.08,330
2504,2021-03-04,2021-03-04,1,305,1,8.31,305
2505,2021-01-21,2021-02-19,2,318,2,32.36,347
2506,2021-03-16,2021-03-16,8,293,1,94.42,293
2507,2021-01-24,2021-09-28,53,97,16,618.99,344
2508,2021-01-05,2021-03-02,13,307,3,108.55,363
2509,2021-01-21,2021-01-22,2,346,2,31.53,347
2510,2021-01-19,2021-01-19,2,349,1,10.24,349
2511,2021-02-05,2021-03-26,8,283,3,15.7,332
2512,2021-01-04,2021-01-04,3,364,1,8.38,364
2513,2021-01-28,2021-02-17,4,320,3,43.3,340
2514,2021-05-13,2021-05-13,1,235,1,5.37,235
2515,2021-02-06,2021-02-06,2,331,1,14.91,331
2516,2021-02-20,2021-02-20,2,317,1,10.43,317
2517,2021-02-08,2021-02-08,2,329,1,6.76,329
2518,2021-02-06,2021-03-05,7,304,2,40.1,331
2519,2021-01-27,2021-07-13,7,174,3,29.330000000000002,341
2520,2021-05-22,2021-05-22,1,226,1,14.25,226
2521,2021-02-11,2021-03-22,6,287,3,97.85000000000001,326
2522,2021-05-04,2021-05-04,1,244,1,11.73,244
2523,2021-02-04,2021-04-19,9,259,2,142.72,333
2524,2021-01-12,2021-03-23,19,286,5,175.28,356
2525,2021-01-15,2021-08-23,28,133,5,174.79,353
